lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits
3036,0.0,2024-01-19,signup,2,105.76559565606252,2,True,HLCCNLSQMQ,10
3038,0.0,2024-01-30,signup,3,86.73673786724059,6,False,ZLPMBFEXTX,4
3040,0.0,2024-01-22,signup,5,107.3154407588496,8,True,KLHQXTEKPP,2
3042,0.0,2024-01-23,signup,6,106.30763837648912,8,False,SBBBEDYHCI,3
3044,1.0,2024-01-17,signup,5,96.42087272777844,7,True,AOVNSAMSSC,10
3045,1.0,2024-01-03,signup,3,98.0644438983042,4,True,GLWOXGBVRO,17
3049,0.0,2024-01-04,signup,5,100.73046494529062,2,False,URCHJWNPVK,2
3050,0.0,2024-01-17,signup,4,104.6502700712076,7,True,WYVXJIWYFC,12
3053,0.0,2024-01-21,signup,8,107.74220942474318,3,True,XJSTKQNVOV,1
3060,0.0,2024-01-02,signup,4,96.81116382431637,9,True,AGVKVNBNXN,7
3064,1.0,2024-01-29,signup,5,100.3691601405804,9,True,LCIDNGXIPX,23
3065,0.0,2024-01-10,signup,6,93.079838869758,8,False,WVEJRCAFIK,1
3069,1.0,2024-01-31,signup,7,110.00194711150304,1,True,HRVENXNVQF,9
3078,0.0,2024-01-16,signup,6,100.62835565824282,8,True,WUUEOSAGWD,5
3083,1.0,2024-01-09,signup,8,88.90858258613284,7,False,EKMJOCJXOU,13
3092,0.0,2024-01-25,signup,7,104.58206598654148,1,False,IODVZQOYDV,3
3094,0.0,2024-01-13,signup,6,105.6466191343906,7,False,LAOEQTDSSG,1
3097,0.0,2024-01-27,signup,5,89.49390332357774,4,True,OQIMDNCSYS,7
3103,0.0,2024-01-05,signup,6,102.82319015715504,2,True,CXXPPNMNPH,5
3106,1.0,2024-01-13,signup,8,109.18697781131324,3,True,ANOEFYIWKP,26
3114,0.0,2024-01-11,signup,7,106.58995878642703,2,False,BLPBCNIBEU,4
3117,0.0,2024-01-27,signup,8,90.98735102284074,7,True,QJSGCYMHTY,1
3118,0.0,2024-01-28,signup,7,102.46260398894157,5,True,JIVFWLYYKT,20
3119,0.0,2024-01-01,signup,6,90.25783516325605,4,False,XRYYIPMYJL,13
3120,0.0,2024-01-21,signup,5,80.80388689885339,3,False,YWZYSMFYQC,5
3124,1.0,2024-01-01,signup,6,100.88034275830368,8,False,MCZWEFUHJV,21
3129,1.0,2024-01-09,signup,7,90.0772268460544,7,True,RXCRLMTNUZ,9
3133,1.0,2024-01-24,signup,3,105.91817916892704,5,True,VLYTSSYJUK,15
3135,1.0,2024-01-11,signup,3,94.76951827249212,7,True,TCGQXEIWNJ,15
3136,1.0,2024-01-01,signup,3,97.78695907376624,9,False,VFOTWYAXYQ,16
3137,1.0,2024-01-20,signup,5,104.6493617717427,2,True,BIOPNRCSEL,7
3138,1.0,2024-01-25,signup,7,93.96817254446488,2,True,ITTSVDBGAQ,7
3144,0.0,2024-01-10,signup,5,102.55562618924516,7,True,TBOHVHBVHZ,1
3146,1.0,2024-01-15,signup,8,95.68914732902932,8,False,KITDWIZCHC,11
3147,1.0,2024-01-19,signup,5,121.12726923459633,9,False,DZRUVRWOYK,12
3158,1.0,2024-01-31,signup,5,103.14108215748884,2,True,DJRJKEBERP,16
3171,0.0,2024-01-31,signup,5,109.35258383947895,2,True,WMBULRRBFC,2
3173,0.0,2024-01-10,signup,4,107.69343582658932,4,True,BBPYZBLGJF,3
3177,1.0,2024-01-16,signup,5,78.19003761717812,6,True,BYALBNXSUG,25
3188,1.0,2024-01-14,signup,3,106.55053523505094,6,False,UVOOKLHPPX,22
3191,1.0,2024-01-13,signup,2,111.9460634667442,3,False,VLDOXNOAHL,11
3195,1.0,2024-01-06,signup,7,94.29324373934952,7,False,SMQAFHAXDA,12
3198,0.0,2024-01-04,signup,2,82.2136374625537,8,False,,2
3200,1.0,2024-01-31,signup,6,90.4779401918588,4,False,BVNPQZEVLA,19
3209,1.0,2024-01-12,signup,7,91.9215638923226,8,False,QSRUSYPHID,15
3214,0.0,2024-01-27,signup,5,110.63506094530246,2,True,HIYCCDTRVC,4
3215,0.0,2024-01-18,signup,6,111.76882041373604,4,False,USMNUCWHSH,1
3216,0.0,2024-01-23,signup,5,114.41964977937778,4,True,VYQEGSTUJU,1
3221,0.0,2024-01-31,signup,4,98.20514626895876,8,True,PGXFDSOMVK,1
3224,0.0,2024-01-31,signup,2,97.81817324147796,2,True,OBCLJNYPMQ,6
3231,1.0,2024-01-13,signup,6,97.2025912934596,5,False,OZDUYCSGQQ,11
3234,0.0,2024-01-01,signup,4,134.56908131440267,4,False,TGCRFBYXAV,12
3258,0.0,2024-01-28,signup,5,93.58161996673373,6,False,LISVPCGTBE,7
3260,0.0,2024-01-29,signup,9,112.91638677054206,9,True,ALLOPYHURT,1
3262,0.0,2024-01-23,signup,6,98.86125118436092,9,True,XCJETCTITO,9
3266,0.0,2024-01-03,signup,4,88.72190014032975,7,False,RPUXZPTFEA,6
3267,1.0,2024-01-28,signup,6,108.68002543418098,5,True,STXPGPIRVM,15
3268,1.0,2024-01-01,signup,5,116.91496564711431,2,True,BKPPEAYDFC,33
3270,0.0,2024-01-03,signup,4,94.15707751126014,4,False,KYCOUTOJNW,3
3271,0.0,2024-01-05,signup,7,100.45852153551684,5,False,UZCBTDSYBG,8
3272,1.0,2024-01-25,signup,8,112.45604891374435,3,True,IEGWQOTQLP,13
3277,0.0,2024-01-25,signup,5,79.75678467347971,7,True,FSKYRENSPU,17
3278,0.0,2024-01-16,signup,5,108.15491135955604,9,True,RXDXXBXPRD,4
3282,1.0,2024-01-28,signup,6,110.6993995810181,6,True,LNPJIORHRL,23
3284,0.0,2024-01-27,signup,1,99.7509892963698,8,False,CIZVFVPDDC,5
3285,0.0,2024-01-14,signup,5,88.0336304422732,3,False,NVROWWDEBX,1
3286,0.0,2024-01-10,signup,3,88.17472881154376,7,True,VUTPHFUBUJ,1
3296,1.0,2024-01-27,signup,5,99.8976220781795,8,True,TBZQLVKYBF,7
3305,0.0,2024-01-17,signup,5,106.4860035829732,4,True,LBAUOECLYS,23
3321,0.0,2024-01-14,signup,5,99.57856325421324,9,True,QANXPOJXMW,6
3323,1.0,2024-01-21,signup,5,131.4580075471104,9,False,LRZASXUMKT,12
3325,1.0,2024-01-25,signup,3,91.09544541121646,8,True,OJDTLFZSRZ,17
3326,1.0,2024-01-17,signup,7,109.27483050238553,6,False,RYKPGVCXBA,26
3331,1.0,2024-01-26,signup,5,120.7239911538225,6,True,HTGSXPQULO,12
3334,1.0,2024-01-29,signup,5,100.5823955645464,8,False,VQXJSTIGGA,15
3350,0.0,2024-01-12,signup,4,116.6838349054621,3,False,OEJXQWSOJN,5
3356,1.0,2024-01-18,signup,9,86.14653995259603,7,True,BLIOFLRGFP,14
3363,0.0,2024-01-20,signup,3,98.05059765808394,7,False,OMOGDOFUDQ,3
3369,1.0,2024-01-01,signup,6,94.96434002174958,2,True,KUFBVMQIRE,13
3373,1.0,2024-01-19,signup,4,94.9388116426912,6,True,XVIYJBRRJE,9
3374,1.0,2024-01-30,signup,7,84.97696867171771,5,False,VKTDAARAJW,20
3382,0.0,2024-01-04,signup,3,101.62038700194512,2,True,IHGRLMKEYX,5
3384,0.0,2024-01-17,signup,5,90.07810390778748,6,True,EBXDUNOSNI,8
3385,1.0,2024-01-30,signup,10,94.7055419861617,6,False,ZTCCCBRXLY,10
3389,1.0,2024-01-24,signup,5,97.02535778623576,7,True,YAEVFPSRXX,8
3392,1.0,2024-01-07,signup,0,97.04072080495456,9,False,TZFXDEZAIO,8
3393,0.0,2024-01-16,signup,4,100.09958486180786,1,False,FVMEFVCIYN,7
3398,0.0,2024-01-11,signup,5,104.3711357879848,5,True,OJYRJJXYJD,10
3409,0.0,2024-01-02,signup,6,119.5772783584039,5,False,UGJNOFWVVX,14
3410,0.0,2024-01-04,signup,4,106.98654716479123,7,True,VUHSWNMGHH,6
3414,1.0,2024-01-03,signup,3,89.51094529489578,1,False,GDHKLCOAZU,7
3415,1.0,2024-01-04,signup,4,98.40474052508712,4,True,TOWYEVPYHY,16
3422,1.0,2024-01-11,signup,6,109.2513402386809,7,False,CFVVVSWJEO,11
3424,1.0,2024-01-14,signup,5,90.3390329334143,5,True,MLOSPEFBIA,10
3425,1.0,2024-01-21,signup,7,97.6628097584909,1,True,HQMHSACEPR,21
3429,1.0,2024-01-21,signup,4,91.74878618075132,4,True,CIGRZGAIZE,8
3439,1.0,2024-01-10,signup,2,89.24817956801407,2,False,YJBGPEDKZH,13
3440,0.0,2024-01-29,signup,4,104.21193907166844,5,False,ZQFLBOXLGI,3
3448,1.0,2024-01-16,signup,6,92.39540701953304,2,True,AKJLYQPNXV,9
3453,0.0,2024-01-04,signup,0,95.77900083789444,8,False,CCQBOPRSCA,3
3461,0.0,2024-01-15,signup,5,104.49738737694604,7,True,LWPKLICTCR,1
3462,1.0,2024-01-05,signup,5,104.42366667105004,7,False,ATZJUIKWHH,19
3463,1.0,2024-01-13,signup,6,94.32302932297296,9,False,GBKUHJVHUS,22
3470,0.0,2024-01-14,signup,6,98.91393517652216,1,True,TNGXBLJHQZ,2
3478,0.0,2024-01-16,signup,4,108.9812942831621,1,False,WZRNPUPQIO,2
3479,0.0,2024-01-30,signup,3,117.54446481887626,3,False,KPJFKYPJXI,2
3483,1.0,2024-01-24,signup,8,100.68387204717956,9,False,KRZDOUFYVV,13
3485,1.0,2024-01-03,signup,5,82.13321184253576,4,True,FWEZGMZAIE,11
3491,1.0,2024-01-05,signup,5,99.8839485746523,4,False,QPAYSXVIMF,18
3495,0.0,2024-01-06,signup,9,98.91721467065292,2,True,HPUNZBRNVF,13
3496,1.0,2024-01-30,signup,1,102.06137391069672,9,True,CDJQTAQOWJ,6
3499,1.0,2024-01-11,signup,2,100.28022809483036,1,False,KKVIMRXGKV,12
3504,1.0,2024-01-09,signup,7,86.83334066434438,2,True,QPWQRDXMTU,4
3515,1.0,2024-01-10,signup,6,107.62681568227023,8,False,YXUNPEIVKR,20
3518,0.0,2024-01-19,signup,8,97.85763876856409,7,False,CNZYDETMTH,1
3523,0.0,2024-01-31,signup,6,111.93286734512186,4,False,RVENOBWFUR,1
3532,0.0,2024-01-17,signup,2,100.86829051673952,9,True,PPYTVAGSTV,6
3538,1.0,2024-01-11,signup,8,102.02163774033868,7,True,GKYCYOPUND,8
3542,0.0,2024-01-16,signup,9,73.6211503903964,6,False,VTTOIIOXSX,3
3544,1.0,2024-01-05,signup,1,95.77310284874264,6,False,RNPSUXOQQS,15
3546,0.0,2024-01-23,signup,5,104.2003054731855,7,True,ZQKSVRDHFS,2
3548,0.0,2024-01-04,signup,9,102.12262149148656,8,True,EJQXKRGXCK,2
3554,0.0,2024-01-12,signup,6,109.80987142279167,2,True,YRVBVHQFCF,3
3564,0.0,2024-01-25,signup,15,95.72760523504928,8,False,VBZKNCFPBU,1
3570,0.0,2024-01-06,signup,4,112.12911864667818,9,True,IHGBKFZDVF,3
3571,1.0,2024-01-25,signup,3,100.13973227847664,7,True,IQSELTGQOP,7
3572,1.0,2024-01-30,signup,7,104.14248055631498,4,False,PEYTMIAACZ,21
3575,0.0,2024-01-07,signup,7,95.24410499058092,4,False,HILSPTSIYF,2
3579,0.0,2024-01-24,signup,8,119.06930170171076,4,False,YKSZGXGEHF,4
3584,0.0,2024-01-17,signup,3,88.87344146229309,7,True,KJGJQLCEQL,2
3596,0.0,2024-01-12,signup,8,83.75507879518733,6,False,HYENOYJEZK,7
3603,0.0,2024-01-13,signup,5,116.72888603440845,8,True,VQDJFCGZCG,1
3611,0.0,2024-01-23,signup,6,105.17062752974084,5,True,ZCKJHCTUBT,5
3613,1.0,2024-01-26,signup,6,94.48737103344696,2,False,ZNTAATCTJF,14
3615,0.0,2024-01-12,signup,7,93.65303103887844,8,False,NMZITKJSLL,3
3621,0.0,2024-01-29,signup,4,85.07503774407887,7,False,GWVOMKMNVV,3
3622,0.0,2024-01-13,signup,7,101.97599436697784,9,False,WBLJCWRVNA,6
3624,0.0,2024-01-30,signup,1,84.79435791139147,6,False,DDUUCIWXSX,10
3625,0.0,2024-01-23,signup,8,101.14748737155298,2,True,JFSDTHYUTZ,2
3628,1.0,2024-01-28,signup,6,93.34829762576688,4,True,VBLGHLMEVE,9
3631,0.0,2024-01-12,signup,9,98.24108732190152,6,True,LMCSWAJNEV,8
3638,0.0,2024-01-03,signup,4,104.82154810168942,5,True,CKBWQKSODK,2
3641,1.0,2024-01-25,signup,3,88.71282015498969,5,True,LXDOIEJMIM,21
3647,0.0,2024-01-28,signup,6,109.69478503484066,8,True,LLHHSYSBZZ,1
3651,0.0,2024-01-03,signup,8,91.45983456904796,6,True,ODTTYNSMBK,5
3652,1.0,2024-01-14,signup,3,125.0253948710932,4,False,FZWEUIYHNH,10
3655,0.0,2024-01-25,signup,5,100.1137926982014,2,False,EJCNCXBOPW,2
3661,1.0,2024-01-09,signup,5,98.47424459322076,6,True,XOHIXWNCPL,15
3672,1.0,2024-01-22,signup,5,85.14293994549399,6,False,ZIKWQWOVRZ,12
3675,0.0,2024-01-19,signup,2,94.3004600051536,8,False,CELUJDWQTL,4
3677,0.0,2024-01-04,signup,8,100.82659181301538,7,True,FOEOLZOFZT,7
3678,1.0,2024-01-10,signup,6,94.44960107735318,7,False,HNCSCUVACM,9
3679,0.0,2024-01-27,signup,5,99.36814310296089,6,True,VMENIJZZYY,1
3682,1.0,2024-01-13,signup,1,98.2279840712084,7,True,KGQIZKUYSQ,8
3692,1.0,2024-01-03,signup,3,94.71483520301295,6,True,NHFILXCBHZ,16
3693,0.0,2024-01-08,signup,6,103.78359444774928,4,True,YHAIDNMWLX,14
3695,0.0,2024-01-04,signup,3,118.20873978619022,7,True,VUNWIDSOJT,3
3702,0.0,2024-01-25,signup,4,120.7111721669474,3,True,ZLRFTHZWTP,1
3703,1.0,2024-01-12,signup,5,86.37246193177614,8,False,SLLWYATCAI,7
3705,1.0,2024-01-03,signup,6,114.1808671397011,2,True,QYSDSNGYBS,15
3707,0.0,2024-01-26,signup,1,107.05782335998204,3,True,XPKYEUTLCU,9
3711,1.0,2024-01-12,signup,4,111.47624976826316,4,True,GWAFNZUXER,15
3713,1.0,2024-01-15,signup,1,105.78223117151047,7,True,BJBCDMUDAU,15
3717,0.0,2024-01-06,signup,6,100.80550052421164,3,True,UZNPIVTKAE,1
3721,1.0,2024-01-24,signup,5,102.19391028982794,6,True,EMBHQMSGGF,18
3722,1.0,2024-01-13,signup,4,88.0056843564024,7,False,ZGBEOYTVOQ,17
3724,0.0,2024-01-07,signup,7,95.13017322006242,1,False,EMMIOPZNWO,10
3726,0.0,2024-01-23,signup,5,117.51059746573792,2,True,OLYCSRHMYR,10
3729,1.0,2024-01-26,signup,4,95.8434414395831,5,False,DGTXJMGFUU,10
3730,0.0,2024-01-04,signup,5,110.71241411772638,3,False,PYCJHXCSHI,2
3734,0.0,2024-01-23,signup,1,97.34033001323832,3,True,QUDZNUWIGL,2
3735,0.0,2024-01-27,signup,1,99.41253994816712,6,True,TCXYHIZXND,1
3736,1.0,2024-01-11,signup,6,96.11910758741138,8,True,XMLOSUAWEN,10
3743,0.0,2024-01-25,signup,3,86.55054906166026,4,False,FBGNHJCVCB,2
3747,0.0,2024-01-29,signup,7,102.88170166158176,1,True,MQAVKEKNGF,7
3749,1.0,2024-01-07,signup,9,120.2916713298132,6,False,ISAVQQSOWP,14
3765,0.0,2024-01-07,signup,8,97.2490872055506,9,False,XEJQVAJUEY,2
3768,0.0,2024-01-13,signup,4,93.44286648525971,7,False,QGJPGEOMMY,2
3770,1.0,2024-01-02,signup,6,94.22947141214412,8,True,LBVOYBXDPV,10
3791,0.0,2024-01-19,signup,8,86.89373313680146,5,True,DWQGOSXCCE,4
3792,1.0,2024-01-16,signup,3,113.29060339863732,2,False,QTCOWPJDOZ,19
3794,0.0,2024-01-01,signup,4,97.08598704013032,8,True,TFSGVRKGOZ,2
3795,1.0,2024-01-05,signup,6,104.0813693660433,3,False,WMZVZJRLDV,6
3809,0.0,2024-01-15,signup,4,102.41225820185566,5,True,HXGOWEJBDG,1
3815,1.0,2024-01-08,signup,2,95.18236725842362,1,True,DSMDIAUJLE,12
3817,1.0,2024-01-10,signup,7,100.49775017764668,8,False,WTCRSSFHHW,15
3822,1.0,2024-01-09,signup,3,97.13155137042428,8,False,BDSHYGTJZZ,23
3827,0.0,2024-01-30,signup,5,108.52359347509332,1,False,WMYSOCTNLN,9
3828,1.0,2024-01-08,signup,5,98.16367332229578,5,False,GXWCPZVDHC,14
3831,1.0,2024-01-30,signup,9,103.53009375418836,6,True,UEFLVYDCSU,4
3836,1.0,2024-01-26,signup,4,107.04001529540108,3,False,LVNGRTKBEU,17
3839,1.0,2024-01-13,signup,12,116.5029293248607,2,True,IANHMSKHXJ,9
3841,0.0,2024-01-20,signup,4,83.78689843046253,8,True,GRUOPWQOYV,6
3842,0.0,2024-01-14,signup,5,96.58942014034818,5,True,HSOLKWCTHI,1
3851,0.0,2024-01-17,signup,6,92.33048097987464,3,True,GDDXICGHEH,20
3853,1.0,2024-01-13,signup,5,97.13724589957576,4,False,RVMVGHFUCU,16
3854,1.0,2024-01-24,signup,7,94.899253201034,2,False,ZDUWKBAHTW,15
3855,0.0,2024-01-24,signup,4,108.96755324715568,6,False,JQJJBJRGPP,3
3857,1.0,2024-01-23,signup,5,105.58017067627488,5,False,HOIBWAKOLD,11
3862,0.0,2024-01-21,signup,6,102.19382614842912,5,True,BJABGDADPB,7
3863,0.0,2024-01-12,signup,2,92.80986714101496,6,True,GXEFOLHTPO,1
3864,0.0,2024-01-23,signup,6,91.53702110602052,6,True,VOSPJOFGNR,13
3866,0.0,2024-01-25,signup,4,94.28306679090424,4,True,GWEMHRLVWN,1
3876,0.0,2024-01-06,signup,5,96.44562969731894,6,True,CYBJFLAPBI,3
3877,1.0,2024-01-08,signup,8,82.54537959083393,9,True,VCNKGSMDCS,14
3885,1.0,2024-01-27,signup,4,90.71017730095308,8,True,GQKGIDELOD,8
3887,1.0,2024-01-24,signup,5,102.69460855797185,8,True,NJATAEIJUD,6
3890,1.0,2024-01-24,signup,6,99.2068022579532,9,True,OEMDTFORCZ,15
3899,1.0,2024-01-16,signup,4,99.0154026107729,8,True,ZUYVBMHCBS,9
3900,0.0,2024-01-15,signup,5,89.18386474787914,1,False,UKTNYHZETE,1
3906,1.0,2024-01-19,signup,9,94.32948883858498,2,True,RDYHYXSXXN,13
3907,0.0,2024-01-08,signup,6,109.27720197804528,5,True,RLTRZMENQZ,2
3908,1.0,2024-01-24,signup,2,94.6418577024885,5,True,BAEFLAWBAC,16
3911,0.0,2024-01-05,signup,6,113.69786866185856,1,False,OQRFLSESKS,5
3912,0.0,2024-01-18,signup,2,104.12149889858956,9,False,JDFCCVVXIH,1
3919,1.0,2024-01-31,signup,3,96.9839127578808,1,False,VZEWEVCVSO,16
3921,0.0,2024-01-11,signup,9,121.89528627022352,3,False,LFOFQGPAZR,3
3927,1.0,2024-01-15,signup,3,90.87173914254645,6,False,UBPLNTHUZX,9
3928,1.0,2024-01-25,signup,5,86.84104738356841,7,False,YZKWCMVGVO,11
3938,0.0,2024-01-11,signup,7,102.95850998069491,4,True,COCWCZCONN,5
3948,0.0,2024-01-11,signup,4,101.72117699692504,5,False,BMQGCCZBEB,1
3954,0.0,2024-01-17,signup,6,95.258689273818,3,True,BZSPGCIHEB,2
3958,0.0,2024-01-07,signup,2,109.22517544829194,9,False,XFZRAHQYZT,1
3964,0.0,2024-01-09,signup,4,111.81868800654972,3,True,CWDPPGXZCV,6
3967,0.0,2024-01-09,signup,1,116.76578552524911,8,False,MQLWZAUPFM,6
3971,1.0,2024-01-03,signup,1,82.04074657199386,5,False,LCPVQHWXGP,8
3974,0.0,2024-01-19,signup,3,97.62243600882486,6,False,LHTJMPCUTS,3
3977,1.0,2024-01-07,signup,5,108.6547352770661,2,False,IENDWPLOWC,7
3979,0.0,2024-01-07,signup,5,88.33529772121648,3,True,WDCVWVFQAL,2
3982,0.0,2024-01-13,signup,4,103.89712201221349,7,True,PNELBTOBOV,1
3983,0.0,2024-01-03,signup,7,88.89918657774611,5,False,GRFLLGXKFI,1
3989,1.0,2024-01-16,signup,5,79.21591142554671,1,False,IWFLKDLAPJ,10
3995,0.0,2024-01-01,signup,3,93.50234950202676,7,True,BSCHNVVTQI,1
4000,1.0,2024-01-12,signup,3,111.5402885057172,5,False,TUYGXSKAKG,6
4005,0.0,2024-01-18,signup,4,100.87448611392549,8,False,DICEOFHERD,1
4010,0.0,2024-01-14,signup,4,97.9871977728959,4,False,NHFOZRJPHH,3
4015,0.0,2024-01-09,signup,2,86.76130410491868,8,False,SFHIUFVTDB,3
4016,1.0,2024-01-20,signup,4,107.87876644960076,3,True,FKSGHUUQQW,7
4022,1.0,2024-01-19,signup,5,98.88662737861138,3,False,JOMHBVOZBU,15
4024,1.0,2024-01-09,signup,3,116.40576216770997,3,True,MEPQIJCKNY,13
4030,1.0,2024-01-10,signup,4,92.5915640769824,4,False,UVUGCCQAPY,30
4037,1.0,2024-01-10,signup,9,106.10522767346566,1,False,NDLGEQAYOY,9
4038,1.0,2024-01-14,signup,8,98.97010818514256,2,False,MQMFGWOUED,18
4042,0.0,2024-01-29,signup,5,114.06306155255864,9,False,UDVAEYYGKV,1
4047,1.0,2024-01-06,signup,5,97.61866884178384,6,False,BOKAWMIRXF,15
4048,1.0,2024-01-12,signup,7,109.70499481890909,4,False,NBXLXBSLMZ,31
4071,1.0,2024-01-04,signup,5,91.37373019395974,6,True,HQBUKMOFEG,16
4075,1.0,2024-01-04,signup,6,111.79177441602008,5,True,RZUOTNOVKF,22
4076,0.0,2024-01-31,signup,7,99.13112465977784,5,False,KEXKYLQNPR,17
4077,0.0,2024-01-30,signup,5,95.42425633103588,2,False,GBOQQZTFHB,1
4079,0.0,2024-01-29,signup,7,103.48124838242764,8,True,VJERIFVDJQ,1
4088,1.0,2024-01-19,signup,4,104.74587815815876,6,True,ZEVIDAWEUO,10
4096,0.0,2024-01-23,signup,9,98.47013611851844,9,True,VCXQRWUNDL,4
4098,0.0,2024-01-31,signup,6,99.97848463374672,5,True,LEYQVNCRUV,1
4103,0.0,2024-01-05,signup,4,92.10994307039712,3,True,DWJNPCVIRB,3
4104,0.0,2024-01-09,signup,1,116.93245329968774,2,False,GQUNZKDSBV,5
4109,1.0,2024-01-31,signup,6,101.02563672663356,8,True,HXPASTZDXZ,20
4115,0.0,2024-01-30,signup,3,100.01668954884587,4,True,CJVHKBASLT,2
4117,0.0,2024-01-18,signup,6,112.09237244716329,3,True,GELHLRACUF,12
4121,1.0,2024-01-05,signup,3,94.78676571347162,2,True,HVQIUSLAKH,11
4122,1.0,2024-01-23,signup,11,89.78454646124794,2,True,TRHILNUMZI,10
4126,1.0,2024-01-11,signup,5,92.14091755783753,5,False,EQBWITRHIZ,11
4136,1.0,2024-01-06,signup,4,97.90186868330292,6,True,VGOIEBGGHT,6
4142,0.0,2024-01-18,signup,4,99.7561832582152,5,True,QCJSGCOKGT,12
4146,0.0,2024-01-15,signup,1,109.03027235247052,2,True,PGYLZDVAYV,4
4151,0.0,2024-01-18,signup,4,105.19016629933216,3,True,RPCBUHERIS,3
4154,0.0,2024-01-23,signup,3,101.26069918055656,4,True,KOBMKCQQFU,12
4157,1.0,2024-01-11,signup,11,81.66211272172137,8,True,AIEGGEZJQZ,17
4160,1.0,2024-01-25,signup,6,104.57842926114348,6,True,KPIEBHQEZO,20
4162,1.0,2024-01-25,signup,8,107.61821454990138,2,True,KCJFHPOGNS,7
4165,0.0,2024-01-08,signup,2,108.0232523155624,1,True,BTCIBDXITO,8
4166,0.0,2024-01-21,signup,5,111.49779451849204,1,False,DGZOLTZPYY,4
4167,0.0,2024-01-14,signup,8,99.81490134180544,2,False,KGALJSISUB,4
4169,0.0,2024-01-16,signup,7,93.6783296553957,8,False,AFRHWOMSUN,3
4170,0.0,2024-01-06,signup,8,97.034977203877,4,True,EGLPETTXMS,2
4176,1.0,2024-01-05,signup,5,113.42260714328944,5,True,CDPRIHODCC,14
4177,1.0,2024-01-05,signup,7,83.16205821832315,2,False,FDRSCXIBBX,15
4185,1.0,2024-01-16,signup,6,103.95885050105186,5,True,ANMRFMEGKW,10
4190,1.0,2024-01-31,signup,8,103.40055971709994,9,True,IZCLJSFDQN,20
4196,0.0,2024-01-08,signup,3,107.33962407689692,7,False,BKNMMLKNGV,2
4199,1.0,2024-01-07,signup,1,101.17168397766449,2,False,BIAZHJUHGM,9
4200,1.0,2024-01-07,signup,3,96.08102857402284,5,True,EHOPLGYDIS,8
4204,0.0,2024-01-11,signup,5,86.80133770428654,6,True,FHFZVKQTFQ,11
4205,0.0,2024-01-15,signup,6,95.44876377647648,1,True,PFZRWWMCVP,5
4206,1.0,2024-01-09,signup,3,103.34385406837164,7,True,QXMLVBJSTM,15
4208,0.0,2024-01-11,signup,7,106.97929779668434,4,True,BATUWIYLQE,2
4209,0.0,2024-01-06,signup,6,106.9637631157229,8,False,LMNRFBAMSB,6
4213,0.0,2024-01-20,signup,2,119.56362879884816,5,False,QIBQBDUORX,8
4216,0.0,2024-01-18,signup,8,101.58974363532607,1,False,KELUEVBBSM,2
4225,1.0,2024-01-22,signup,2,116.56662448186512,2,False,JBXZNTYONW,13
4240,1.0,2024-01-28,signup,4,113.92570626180958,7,True,SIOXCOJDPW,15
4244,0.0,2024-01-21,signup,7,99.92007380948203,8,False,QESPPTVRPO,1
4247,0.0,2024-01-07,signup,5,107.05461047365226,5,False,MPTVDVPJEP,4
4252,0.0,2024-01-01,signup,6,111.21684971774188,8,True,YMVHSEWMYW,16
4253,1.0,2024-01-11,signup,6,103.00379461029264,7,False,QNCQDDFNVW,9
4268,1.0,2024-01-30,signup,4,118.56579119562896,3,False,CACUQOBFTN,31
4270,1.0,2024-01-31,signup,6,107.6236768022501,9,False,SVZOCGLGJQ,9
4282,0.0,2024-01-03,signup,11,96.34648791853743,2,False,NFOTGMBOHM,2
4286,1.0,2024-01-13,signup,4,116.09468319425008,6,True,EIJXFNUKAB,16
4288,0.0,2024-01-31,signup,5,81.67780108297357,7,False,AQWDAKSOVU,8
4297,0.0,2024-01-23,signup,8,100.43196116691632,4,True,KNTLJEPMSV,3
4299,1.0,2024-01-24,signup,9,115.39016268468316,8,True,MEOQYCBNEH,12
4305,0.0,2024-01-31,signup,5,88.03458837521687,8,True,VZFEYUGVWT,3
4306,0.0,2024-01-15,signup,3,108.58908444522952,9,False,IWXFXKVIIE,4
4308,1.0,2024-01-09,signup,4,98.05087496998866,2,True,GJTQDARNQY,15
4316,1.0,2024-01-09,signup,5,102.05964372460234,1,False,ASFMLLWFAX,21
4321,1.0,2024-01-14,signup,5,113.54480936245484,4,False,JPFHRDTNBT,15
4322,1.0,2024-01-16,signup,5,74.49419645548572,6,True,RQVXVESISM,21
4326,0.0,2024-01-29,signup,2,95.95472928146138,8,False,IKTJZLFZBL,11
4328,0.0,2024-01-15,signup,7,114.70647945565658,4,False,TIMEKZZXDN,8
4329,1.0,2024-01-28,signup,5,115.79024865232796,7,True,JETKYIUQUT,12
4338,0.0,2024-01-18,signup,3,99.24300352788448,6,True,MFDUAODPLQ,1
4339,0.0,2024-01-13,signup,7,115.41853539191877,3,True,POJGFWFGMP,6
4340,0.0,2024-01-22,signup,4,104.39022350121536,7,True,KNOVNLEFXE,3
4342,1.0,2024-01-14,signup,5,81.96792107850159,2,True,UNOUZZVWBD,20
4346,1.0,2024-01-21,signup,5,119.36421744155012,1,True,XGRXEJYMAW,16
4348,1.0,2024-01-04,signup,7,110.29312120153904,3,False,GPZQGUPFJL,24
4356,0.0,2024-01-18,signup,6,88.36834493912403,5,True,DSQIAWGTPE,10
